"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","uc-To-be-filled-by-O-E-M",,,,"User:","uc"
"Cmdline:","dstat -cdlmnpsy --output sfs43.csv",,,,"Date:","09 Mar 2014 13:03:57 CST"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"swap",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","used","free","int","csw"
1.169,0.082,98.698,0.048,0.0,0.002,16447.631,80937.202,0.140,0.120,0.080,530042880.0,367575040.0,1394270208.0,14427615232.0,0.0,0.0,0.0,0.0,0.578,0.0,17069838336.0,71.891,66.903
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.140,0.120,0.080,529911808.0,367575040.0,1394274304.0,14427742208.0,432.0,1476.0,0.0,0.0,0.0,0.0,17069838336.0,77.0,102.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.130,0.120,0.080,529911808.0,367575040.0,1394274304.0,14427742208.0,432.0,644.0,0.0,0.0,0.0,0.0,17069838336.0,28.0,42.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.130,0.120,0.080,529911808.0,367575040.0,1394274304.0,14427742208.0,432.0,644.0,0.0,0.0,0.0,0.0,17069838336.0,24.0,28.0
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,0.130,0.120,0.080,530046976.0,367575040.0,1394274304.0,14427607040.0,432.0,644.0,0.0,0.0,0.0,0.0,17069838336.0,28.0,38.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.130,0.120,0.080,530046976.0,367575040.0,1394274304.0,14427607040.0,492.0,704.0,0.0,0.0,0.0,0.0,17069838336.0,48.0,70.0
0.0,0.125,99.125,0.750,0.0,0.0,0.0,184320.0,0.130,0.120,0.080,530030592.0,367583232.0,1394282496.0,14427607040.0,432.0,644.0,0.0,0.0,0.0,0.0,17069838336.0,30.0,44.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.120,0.110,0.080,530030592.0,367583232.0,1394282496.0,14427607040.0,546.0,710.0,0.0,0.0,0.0,0.0,17069838336.0,31.0,46.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.120,0.110,0.080,530038784.0,367583232.0,1394274304.0,14427607040.0,366.0,644.0,0.0,0.0,0.0,0.0,17069838336.0,23.0,34.0
