"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","uc-To-be-filled-by-O-E-M",,,,"User:","uc"
"Cmdline:","dstat -cdlmnpsy --output sfs42j.csv",,,,"Date:","09 Mar 2014 15:32:15 CST"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"swap",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","used","free","int","csw"
0.654,0.032,99.294,0.016,0.0,0.004,7345.254,6681.733,0.050,0.040,0.160,291041280.0,102449152.0,532631552.0,7205605376.0,0.0,0.0,0.0,0.0,0.268,0.0,8343515136.0,75.813,77.167
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.050,0.040,0.160,291041280.0,102449152.0,532631552.0,7205605376.0,606.0,1602.0,0.0,0.0,0.0,0.0,8343515136.0,68.0,90.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.040,0.040,0.160,291041280.0,102449152.0,532631552.0,7205605376.0,366.0,644.0,0.0,0.0,0.0,0.0,8343515136.0,29.0,40.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.040,0.040,0.160,291049472.0,102449152.0,532631552.0,7205597184.0,366.0,644.0,0.0,0.0,0.0,0.0,8343515136.0,26.0,42.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.040,0.040,0.160,291049472.0,102449152.0,532631552.0,7205597184.0,366.0,644.0,0.0,0.0,0.0,0.0,8343515136.0,27.0,42.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.040,0.040,0.160,291049472.0,102449152.0,532631552.0,7205597184.0,366.0,644.0,0.0,0.0,0.0,0.0,8343515136.0,26.0,36.0
0.125,0.0,99.375,0.500,0.0,0.0,0.0,28672.0,0.040,0.040,0.160,291037184.0,102457344.0,532635648.0,7205597184.0,366.0,644.0,0.0,0.0,0.0,0.0,8343515136.0,52.0,70.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.040,0.040,0.160,291037184.0,102457344.0,532635648.0,7205597184.0,366.0,644.0,0.0,0.0,0.0,0.0,8343515136.0,21.0,28.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.040,0.040,0.160,291028992.0,102457344.0,532635648.0,7205605376.0,366.0,644.0,0.0,0.0,0.0,0.0,8343515136.0,28.0,40.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.040,0.040,0.160,291028992.0,102457344.0,532635648.0,7205605376.0,366.0,644.0,0.0,0.0,0.0,0.0,8343515136.0,26.0,34.0
5.646,0.502,93.852,0.0,0.0,0.0,0.0,0.0,0.040,0.040,0.160,325230592.0,102457344.0,534900736.0,7169138688.0,2667839.0,72836.0,3.0,0.0,9.0,0.0,8343515136.0,1485.0,1852.0
32.080,1.504,66.291,0.0,0.0,0.125,0.0,0.0,0.040,0.040,0.160,354414592.0,102457344.0,534564864.0,7140290560.0,2933951.0,871642.0,2.0,0.0,16.0,0.0,8343515136.0,2469.0,2372.0
29.875,0.625,68.875,0.375,0.0,0.250,0.0,45056.0,0.200,0.070,0.170,372006912.0,102465536.0,535400448.0,7121854464.0,3497295.0,585752.0,3.0,0.0,12.0,0.0,8343515136.0,2554.0,2595.0
37.672,1.126,61.202,0.0,0.0,0.0,0.0,0.0,0.200,0.070,0.170,450011136.0,102465536.0,536883200.0,7042367488.0,3359653.0,467488.0,4.0,0.0,10.0,0.0,8343515136.0,2521.0,2422.0
41.625,1.0,57.125,0.0,0.0,0.250,0.0,0.0,0.200,0.070,0.170,420679680.0,102465536.0,537583616.0,7070998528.0,1744430.0,936168.0,3.0,0.0,13.0,0.0,8343515136.0,2328.0,1883.0
