"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","uc-Z68P-DS3",,,,"User:","uc"
"Cmdline:","dstat -cdlmnpsy --output sim2.csv",,,,"Date:","09 Mar 2014 21:52:20 CST"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"swap",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","used","free","int","csw"
9.110,0.875,89.943,0.028,0.000,0.044,15622.049,1016283.928,0.410,0.340,0.410,1759481856.0,477884416.0,6559866880.0,7946285056.0,0.0,0.0,0.0,0.0,5.742,0.0,17091784704.0,738.262,790.124
0.626,0.125,99.249,0.0,0.0,0.0,0.0,0.0,0.380,0.330,0.410,1759285248.0,477884416.0,6559866880.0,7946481664.0,944.0,132.0,0.0,0.0,0.0,0.0,17091784704.0,393.0,713.0
1.375,0.250,98.375,0.0,0.0,0.0,0.0,0.0,0.380,0.330,0.410,1759592448.0,477884416.0,6559866880.0,7946174464.0,944.0,132.0,0.0,0.0,0.0,0.0,17091784704.0,528.0,926.0
1.001,0.250,98.748,0.0,0.0,0.0,0.0,0.0,0.380,0.330,0.410,1756041216.0,477884416.0,6559875072.0,7949717504.0,944.0,132.0,0.0,0.0,0.0,0.0,17091784704.0,374.0,716.0
0.626,0.250,98.999,0.125,0.0,0.0,0.0,53248.0,0.380,0.330,0.410,1755684864.0,477888512.0,6559870976.0,7950073856.0,1004.0,174.0,0.0,0.0,0.0,0.0,17091784704.0,335.0,645.0
0.750,0.375,98.875,0.0,0.0,0.0,0.0,0.0,0.380,0.330,0.410,1758167040.0,477888512.0,6559875072.0,7947587584.0,944.0,132.0,0.0,0.0,0.0,0.0,17091784704.0,371.0,707.0
0.751,0.375,98.874,0.0,0.0,0.0,0.0,0.0,0.350,0.330,0.410,1757716480.0,477888512.0,6559875072.0,7948038144.0,1004.0,174.0,0.0,0.0,0.0,0.0,17091784704.0,357.0,645.0
6.140,1.253,92.607,0.0,0.0,0.0,0.0,118784.0,0.350,0.330,0.410,1762947072.0,477888512.0,6559727616.0,7942955008.0,944.0,132.0,2.0,0.0,95.0,0.0,17091784704.0,1549.0,1990.0
15.288,2.130,82.581,0.0,0.0,0.0,0.0,0.0,0.350,0.330,0.410,1754476544.0,477888512.0,6395015168.0,8116137984.0,944.0,132.0,1.0,0.0,10.0,0.0,17091784704.0,1676.0,1551.0
9.023,1.880,88.972,0.125,0.0,0.0,0.0,3584000.0,0.350,0.330,0.410,1756717056.0,477896704.0,6384783360.0,8124121088.0,944.0,132.0,0.0,0.0,60.0,0.0,17091784704.0,1298.0,1600.0
0.624,0.499,98.876,0.0,0.0,0.0,0.0,0.0,0.350,0.330,0.410,1756618752.0,477896704.0,6384988160.0,8124014592.0,944.0,132.0,0.0,0.0,0.0,0.0,17091784704.0,344.0,639.0
4.887,1.003,94.110,0.0,0.0,0.0,0.0,4096.0,0.320,0.320,0.400,1777741824.0,477896704.0,6393556992.0,8094322688.0,944.0,132.0,3.0,0.0,0.0,0.0,17091784704.0,728.0,920.0
26.342,6.617,66.792,0.0,0.0,0.250,0.0,2387968.0,0.320,0.320,0.400,1801908224.0,477896704.0,6386208768.0,8077504512.0,944.0,132.0,12.0,0.0,132.0,0.0,17091784704.0,3279.0,3982.0
71.930,26.316,1.378,0.0,0.0,0.376,0.0,1478656.0,0.320,0.320,0.400,1808252928.0,477896704.0,6387380224.0,8069988352.0,50346.0,2167107.0,10.0,0.0,177.0,0.0,17091784704.0,4575.0,3543.0
19.451,2.369,77.930,0.249,0.0,0.0,0.0,3383296.0,0.320,0.320,0.400,1816354816.0,477904896.0,6382575616.0,8066682880.0,235058.0,6270.0,1.0,0.0,21.0,0.0,17091784704.0,1577.0,1771.0
4.015,0.376,95.609,0.0,0.0,0.0,0.0,16384.0,0.320,0.320,0.400,1769107456.0,477904896.0,6381314048.0,8115191808.0,830.0,66.0,0.0,0.0,1.0,0.0,17091784704.0,654.0,826.0
