"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","uc-Z68P-DS3",,,,"User:","uc"
"Cmdline:","dstat -cdlmnpsy --output sim2.csv",,,,"Date:","09 Mar 2014 22:27:29 CST"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"swap",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","used","free","int","csw"
9.489,0.900,89.537,0.028,0.000,0.046,15312.697,1064844.895,0.560,2.700,3.260,1793875968.0,479207424.0,6546579456.0,7923855360.0,0.0,0.0,0.0,0.0,5.995,0.0,17091784704.0,761.772,806.813
1.001,0.501,98.498,0.0,0.0,0.0,0.0,0.0,0.560,2.700,3.260,1793769472.0,479207424.0,6546579456.0,7923961856.0,830.0,66.0,0.0,0.0,0.0,0.0,17091784704.0,562.0,957.0
0.627,0.125,99.248,0.0,0.0,0.0,0.0,0.0,0.560,2.700,3.260,1793769472.0,479207424.0,6546579456.0,7923961856.0,830.0,66.0,0.0,0.0,0.0,0.0,17091784704.0,322.0,620.0
0.501,0.250,99.249,0.0,0.0,0.0,0.0,0.0,0.560,2.700,3.260,1793818624.0,479207424.0,6546579456.0,7923912704.0,830.0,66.0,0.0,0.0,0.0,0.0,17091784704.0,300.0,573.0
6.625,1.375,92.0,0.0,0.0,0.0,0.0,225280.0,0.600,2.670,3.250,1756917760.0,479207424.0,6546595840.0,7960797184.0,830.0,66.0,1.0,0.0,95.0,0.0,17091784704.0,1503.0,1988.0
16.584,1.621,81.796,0.0,0.0,0.0,0.0,0.0,0.600,2.670,3.250,1748025344.0,479207424.0,6382063616.0,8134221824.0,830.0,66.0,1.0,0.0,10.0,0.0,17091784704.0,1762.0,1597.0
9.661,1.631,88.708,0.0,0.0,0.0,0.0,184320.0,0.600,2.670,3.250,1750257664.0,479207424.0,6372352000.0,8141701120.0,830.0,66.0,0.0,0.0,60.0,0.0,17091784704.0,1331.0,1616.0
0.874,0.125,98.876,0.0,0.0,0.125,0.0,0.0,0.600,2.670,3.250,1750691840.0,479207424.0,6372044800.0,8141574144.0,830.0,66.0,0.0,0.0,0.0,0.0,17091784704.0,353.0,627.0
3.238,0.996,95.766,0.0,0.0,0.0,0.0,4096.0,0.600,2.670,3.250,1762820096.0,479207424.0,6377779200.0,8123711488.0,830.0,66.0,3.0,0.0,0.0,0.0,17091784704.0,568.0,813.0
23.0,5.875,70.625,0.250,0.0,0.250,0.0,5861376.0,0.790,2.670,3.250,1794379776.0,479219712.0,6369411072.0,8100507648.0,830.0,66.0,11.0,0.0,127.0,0.0,17091784704.0,3267.0,3953.0
73.559,26.065,0.376,0.0,0.0,0.0,0.0,1609728.0,0.790,2.670,3.250,1784991744.0,479219712.0,6369669120.0,8109637632.0,890.0,108.0,10.0,0.0,197.0,0.0,17091784704.0,2417.0,3400.0
19.024,5.131,75.720,0.0,0.0,0.125,0.0,339968.0,0.790,2.670,3.250,1906491392.0,479219712.0,6319042560.0,8038764544.0,830.0,66.0,2.0,0.0,6.0,0.0,17091784704.0,1171.0,1382.0
13.750,0.875,85.375,0.0,0.0,0.0,0.0,0.0,0.790,2.670,3.250,1908432896.0,479219712.0,6346510336.0,8009355264.0,830.0,66.0,1.0,0.0,0.0,0.0,17091784704.0,644.0,767.0
12.125,3.0,84.875,0.0,0.0,0.0,0.0,2723840.0,0.790,2.670,3.250,1746669568.0,479219712.0,6369341440.0,8148287488.0,830.0,66.0,1.0,0.0,29.0,0.0,17091784704.0,887.0,1163.0
7.585,3.161,84.956,4.046,0.0,0.253,0.0,198762496.0,0.810,2.640,3.240,1749819392.0,479223808.0,6369558528.0,8144916480.0,830.0,66.0,1.0,0.0,42.0,0.0,17091784704.0,1835.0,1874.0
14.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,0.810,2.640,3.240,1841135616.0,479223808.0,6369566720.0,8053592064.0,830.0,66.0,1.0,0.0,12.0,0.0,17091784704.0,1272.0,1294.0
