"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","uc-Z68P-DS3",,,,"User:","uc"
"Cmdline:","dstat -cdlmnpsy --output sim1.csv",,,,"Date:","09 Mar 2014 23:18:48 CST"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"swap",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","used","free","int","csw"
10.393,0.953,88.577,0.028,0.000,0.048,14879.925,1149857.998,0.890,4.010,5.020,1731231744.0,480305152.0,5135413248.0,9396568064.0,0.0,0.0,0.0,0.0,6.438,0.0,17091784704.0,803.119,839.473
1.998,0.624,97.378,0.0,0.0,0.0,0.0,0.0,0.890,4.010,5.020,1731145728.0,480305152.0,5135417344.0,9396649984.0,1890.0,198.0,0.0,0.0,0.0,0.0,17091784704.0,583.0,1005.0
10.038,1.380,88.582,0.0,0.0,0.0,0.0,118784.0,0.890,4.010,5.020,1745768448.0,480305152.0,5135355904.0,9382088704.0,2004.0,264.0,2.0,0.0,100.0,0.0,17091784704.0,2061.0,2394.0
16.688,3.262,80.050,0.0,0.0,0.0,0.0,0.0,0.980,3.970,5.010,1728778240.0,480305152.0,4970942464.0,9563492352.0,1890.0,198.0,2.0,0.0,5.0,0.0,17091784704.0,1973.0,2278.0
10.625,2.500,86.750,0.0,0.0,0.125,0.0,282624.0,0.980,3.970,5.010,1729830912.0,480305152.0,4961054720.0,9572327424.0,1890.0,198.0,1.0,0.0,61.0,0.0,17091784704.0,1944.0,2615.0
2.122,0.375,97.253,0.250,0.0,0.0,0.0,3416064.0,0.980,3.970,5.010,1730408448.0,480305152.0,4961050624.0,9571753984.0,2738.0,198.0,1.0,0.0,0.0,0.0,17091784704.0,396.0,703.0
5.890,1.378,92.732,0.0,0.0,0.0,0.0,462848.0,0.980,3.970,5.010,1750937600.0,480305152.0,4970991616.0,9541283840.0,1890.0,198.0,1.0,0.0,8.0,0.0,17091784704.0,975.0,1277.0
28.482,7.403,63.990,0.0,0.0,0.125,0.0,1884160.0,0.980,3.970,5.010,1817427968.0,480305152.0,4955611136.0,9490173952.0,1890.0,198.0,9.0,0.0,104.0,0.0,17091784704.0,3079.0,3601.0
95.375,4.625,0.0,0.0,0.0,0.0,0.0,49152.0,1.620,4.060,5.030,1995345920.0,480305152.0,4955918336.0,9311948800.0,3241.0,1317.0,10.0,0.0,15.0,0.0,17091784704.0,2214.0,2024.0
94.0,5.875,0.125,0.0,0.0,0.0,0.0,49152.0,1.620,4.060,5.030,2044874752.0,480305152.0,4955967488.0,9262370816.0,2064.0,306.0,9.0,0.0,21.0,0.0,17091784704.0,2218.0,1988.0
97.378,2.497,0.0,0.0,0.0,0.125,0.0,1994752.0,1.620,4.060,5.030,2128572416.0,480305152.0,4956774400.0,9177866240.0,1890.0,198.0,10.0,0.0,10.0,0.0,17091784704.0,2226.0,1924.0
97.497,2.128,0.375,0.0,0.0,0.0,0.0,24576.0,1.620,4.060,5.030,2182422528.0,480305152.0,4956315648.0,9124474880.0,1950.0,240.0,10.0,0.0,12.0,0.0,17091784704.0,2174.0,1890.0
96.621,3.379,0.0,0.0,0.0,0.0,0.0,69632.0,1.620,4.060,5.030,2075090944.0,480305152.0,4956008448.0,9232113664.0,1890.0,198.0,9.0,0.0,17.0,0.0,17091784704.0,2186.0,1905.0
93.883,5.618,0.375,0.0,0.0,0.125,0.0,90112.0,2.210,4.140,5.050,1977683968.0,480305152.0,4957368320.0,9328160768.0,1890.0,198.0,9.0,0.0,26.0,0.0,17091784704.0,2189.0,1949.0
95.119,4.756,0.0,0.0,0.0,0.125,0.0,4468736.0,2.210,4.140,5.050,2102448128.0,480305152.0,4955791360.0,9204973568.0,1890.0,198.0,10.0,0.0,9.0,0.0,17091784704.0,2531.0,1996.0
95.875,4.0,0.125,0.0,0.0,0.0,0.0,294912.0,2.210,4.140,5.050,2023555072.0,480309248.0,4955762688.0,9283891200.0,1890.0,198.0,9.0,0.0,25.0,0.0,17091784704.0,2223.0,1972.0
93.500,6.500,0.0,0.0,0.0,0.0,0.0,69632.0,2.210,4.140,5.050,2010935296.0,480309248.0,4955815936.0,9296457728.0,1890.0,198.0,9.0,0.0,25.0,0.0,17091784704.0,2229.0,2032.0
