"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","uc-Z68P-DS3",,,,"User:","uc"
"Cmdline:","dstat -cdlmnpsy --output sfs31.csv",,,,"Date:","09 Mar 2014 16:52:14 CST"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"swap",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","used","free","int","csw"
0.646,0.058,99.163,0.127,0.000,0.006,2451.971,191131.178,0.050,0.030,0.140,1194360832.0,454623232.0,8220450816.0,6874083328.0,0.0,0.0,0.0,0.0,0.345,0.0,17091784704.0,224.966,288.677
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.050,0.030,0.140,1194496000.0,454623232.0,8220450816.0,6873948160.0,366.0,1362.0,0.0,0.0,0.0,0.0,17091784704.0,123.0,206.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.050,0.030,0.140,1194491904.0,454623232.0,8220454912.0,6873948160.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,84.0,160.0
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.050,0.030,0.130,1194491904.0,454623232.0,8220454912.0,6873948160.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,78.0,148.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.050,0.030,0.130,1194491904.0,454623232.0,8220454912.0,6873948160.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,71.0,136.0
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,0.050,0.030,0.130,1194491904.0,454623232.0,8220454912.0,6873948160.0,426.0,572.0,0.0,0.0,0.0,0.0,17091784704.0,89.0,167.0
0.0,0.0,99.500,0.500,0.0,0.0,0.0,73728.0,0.050,0.030,0.130,1194491904.0,454623232.0,8220454912.0,6873948160.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,87.0,164.0
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.050,0.030,0.130,1194491904.0,454623232.0,8220454912.0,6873948160.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,81.0,153.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.040,0.030,0.130,1194491904.0,454623232.0,8220454912.0,6873948160.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,73.0,138.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.040,0.030,0.130,1194491904.0,454623232.0,8220454912.0,6873948160.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,75.0,143.0
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.040,0.030,0.130,1194061824.0,454623232.0,8221646848.0,6873186304.0,1386236.0,34156.0,0.0,0.0,0.0,0.0,17091784704.0,1468.0,2008.0
32.120,1.004,66.499,0.0,0.0,0.376,0.0,0.0,0.040,0.030,0.130,1287528448.0,454623232.0,8223223808.0,6778142720.0,3957688.0,361470.0,5.0,0.0,14.0,0.0,17091784704.0,6074.0,6169.0
39.0,1.250,58.875,0.625,0.0,0.250,0.0,49152.0,0.040,0.030,0.130,1230852096.0,454623232.0,8222261248.0,6835781632.0,3168172.0,1478668.0,3.0,0.0,14.0,0.0,17091784704.0,7237.0,5534.0
40.075,1.498,58.052,0.0,0.0,0.375,0.0,0.0,0.280,0.080,0.150,1259601920.0,454623232.0,8224256000.0,6805037056.0,4318477.0,795404.0,5.0,0.0,14.0,0.0,17091784704.0,6609.0,6888.0
27.409,1.627,70.713,0.0,0.0,0.250,0.0,0.0,0.280,0.080,0.150,1199312896.0,454623232.0,8222437376.0,6867144704.0,2791203.0,1206792.0,2.0,0.0,18.0,0.0,17091784704.0,5425.0,5046.0
30.866,1.882,66.750,0.0,0.0,0.502,0.0,8192.0,0.280,0.080,0.150,1299968000.0,454623232.0,8223735808.0,6765191168.0,5664322.0,614412.0,5.0,0.0,17.0,0.0,17091784704.0,7426.0,8569.0
35.875,1.125,62.625,0.0,0.0,0.375,0.0,0.0,0.280,0.080,0.150,1258283008.0,454623232.0,8223502336.0,6807109632.0,3077570.0,1326980.0,5.0,0.0,12.0,0.0,17091784704.0,5431.0,5226.0
35.661,1.746,61.596,0.374,0.0,0.623,0.0,57344.0,0.280,0.080,0.150,1257963520.0,454623232.0,8223449088.0,6807482368.0,4633423.0,1159314.0,3.0,0.0,14.0,0.0,17091784704.0,7356.0,7425.0
45.363,0.627,53.885,0.0,0.0,0.125,0.0,0.0,0.580,0.140,0.170,1344303104.0,454623232.0,8225239040.0,6719352832.0,2008416.0,163720.0,4.0,0.0,8.0,0.0,17091784704.0,3611.0,3593.0
38.896,1.129,59.598,0.0,0.0,0.376,0.0,0.0,0.580,0.140,0.170,1249497088.0,454623232.0,8223432704.0,6815965184.0,3579468.0,2221838.0,4.0,0.0,13.0,0.0,17091784704.0,7803.0,6204.0
28.090,0.999,70.412,0.0,0.0,0.499,0.0,0.0,0.580,0.140,0.170,1264758784.0,454623232.0,8223502336.0,6800633856.0,3644778.0,942646.0,4.0,0.0,11.0,0.0,17091784704.0,5720.0,5932.0
38.065,1.005,60.553,0.0,0.0,0.377,0.0,0.0,0.580,0.140,0.170,1274519552.0,454623232.0,8223424512.0,6790950912.0,3611035.0,1100441.0,4.0,0.0,15.0,0.0,17091784704.0,5980.0,5986.0
37.157,2.244,59.601,0.499,0.0,0.499,0.0,45056.0,0.580,0.140,0.170,1277837312.0,454627328.0,8224157696.0,6786895872.0,5925521.0,1307060.0,5.0,0.0,23.0,0.0,17091784704.0,8584.0,9211.0
36.875,1.250,61.375,0.0,0.0,0.500,0.0,0.0,0.690,0.170,0.180,1269276672.0,454627328.0,8222941184.0,6796673024.0,3007675.0,1043268.0,5.0,0.0,24.0,0.0,17091784704.0,5968.0,5395.0
43.321,1.248,55.056,0.0,0.0,0.375,0.0,0.0,0.690,0.170,0.180,1252134912.0,454627328.0,8225488896.0,6811267072.0,2806878.0,707380.0,3.0,0.0,14.0,0.0,17091784704.0,5105.0,4930.0
