"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","uc-To-be-filled-by-O-E-M",,,,"User:","uc"
"Cmdline:","dstat -cdlmnpsy --output sfs42.csv",,,,"Date:","09 Mar 2014 15:00:26 CST"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"swap",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","used","free","int","csw"
0.554,0.029,99.399,0.016,0.0,0.003,7567.878,6783.664,0.060,0.050,0.050,290697216.0,101216256.0,531808256.0,7208005632.0,0.0,0.0,0.0,0.0,0.237,0.0,8343515136.0,67.869,69.867
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.060,0.050,0.050,290697216.0,101216256.0,531808256.0,7208005632.0,432.0,1476.0,0.0,0.0,0.0,0.0,8343515136.0,64.0,84.0
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.060,0.050,0.050,290820096.0,101216256.0,531812352.0,7207878656.0,432.0,644.0,0.0,0.0,0.0,0.0,8343515136.0,36.0,52.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.060,0.050,0.050,290820096.0,101216256.0,531812352.0,7207878656.0,432.0,644.0,0.0,0.0,0.0,0.0,8343515136.0,25.0,30.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.050,0.040,0.050,290693120.0,101216256.0,531812352.0,7208005632.0,432.0,644.0,0.0,0.0,0.0,0.0,8343515136.0,25.0,30.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.050,0.040,0.050,290693120.0,101216256.0,531812352.0,7208005632.0,432.0,644.0,0.0,0.0,1.0,0.0,8343515136.0,36.0,54.0
0.125,0.0,99.500,0.375,0.0,0.0,0.0,32768.0,0.050,0.040,0.050,290693120.0,101224448.0,531812352.0,7207997440.0,366.0,530.0,0.0,0.0,0.0,0.0,8343515136.0,39.0,59.0
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.050,0.040,0.050,290693120.0,101224448.0,531812352.0,7207997440.0,366.0,530.0,0.0,0.0,0.0,0.0,8343515136.0,25.0,29.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.050,0.040,0.050,290693120.0,101224448.0,531812352.0,7207997440.0,366.0,530.0,0.0,0.0,0.0,0.0,8343515136.0,27.0,36.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.050,0.040,0.050,290693120.0,101224448.0,531812352.0,7207997440.0,366.0,530.0,0.0,0.0,0.0,0.0,8343515136.0,24.0,40.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.050,0.040,0.050,290693120.0,101224448.0,531812352.0,7207997440.0,366.0,530.0,0.0,0.0,0.0,0.0,8343515136.0,37.0,54.0
1.001,0.375,98.623,0.0,0.0,0.0,0.0,0.0,0.050,0.040,0.050,299663360.0,101224448.0,533901312.0,7196938240.0,2250413.0,54082.0,1.0,0.0,2.0,0.0,8343515136.0,787.0,1210.0
28.125,1.0,70.125,0.375,0.0,0.375,0.0,36864.0,0.050,0.040,0.050,329482240.0,101232640.0,534523904.0,7166488576.0,3921485.0,771232.0,3.0,0.0,16.0,0.0,8343515136.0,2607.0,2830.0
24.750,1.250,73.750,0.0,0.0,0.250,0.0,0.0,0.050,0.040,0.050,314232832.0,101232640.0,532832256.0,7183429632.0,3638147.0,932108.0,3.0,0.0,15.0,0.0,8343515136.0,2682.0,2771.0
30.0,1.0,68.750,0.0,0.0,0.250,0.0,0.0,0.290,0.090,0.060,346378240.0,101232640.0,534704128.0,7149412352.0,4102294.0,885560.0,3.0,0.0,12.0,0.0,8343515136.0,2763.0,2918.0
37.828,1.373,60.549,0.0,0.0,0.250,0.0,0.0,0.290,0.090,0.060,377511936.0,101232640.0,534204416.0,7118778368.0,3138907.0,962372.0,3.0,0.0,12.0,0.0,8343515136.0,3109.0,2476.0
31.790,0.626,67.334,0.0,0.0,0.250,0.0,0.0,0.290,0.090,0.060,363397120.0,101232640.0,533622784.0,7133474816.0,2562556.0,940468.0,2.0,0.0,10.0,0.0,8343515136.0,2723.0,2132.0
27.193,0.501,71.930,0.376,0.0,0.0,0.0,45056.0,0.290,0.090,0.060,419225600.0,101240832.0,535633920.0,7075627008.0,2453575.0,270096.0,3.0,0.0,8.0,0.0,8343515136.0,1731.0,1728.0
