"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","uc-Z68P-DS3",,,,"User:","uc"
"Cmdline:","dstat -cdlmnpsy --output sfm4.csv",,,,"Date:","09 Mar 2014 15:00:29 CST"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"swap",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","used","free","int","csw"
8.703,0.822,90.406,0.030,0.000,0.038,20498.070,1005855.449,0.740,0.620,1.490,1612181504.0,472301568.0,1387835392.0,13271199744.0,0.0,0.0,0.0,0.0,5.661,0.0,17091784704.0,665.041,716.116
0.874,0.250,98.876,0.0,0.0,0.0,0.0,0.0,0.740,0.620,1.490,1612259328.0,472301568.0,1387835392.0,13271121920.0,2232.0,396.0,1.0,0.0,0.0,0.0,17091784704.0,433.0,822.0
1.003,0.251,98.747,0.0,0.0,0.0,0.0,0.0,0.740,0.620,1.490,1612374016.0,472301568.0,1387835392.0,13271007232.0,2118.0,330.0,0.0,0.0,0.0,0.0,17091784704.0,508.0,920.0
16.226,1.384,82.390,0.0,0.0,0.0,0.0,114688.0,0.760,0.620,1.490,1619021824.0,472301568.0,1387855872.0,13264338944.0,2178.0,372.0,1.0,0.0,105.0,0.0,17091784704.0,2833.0,2892.0
12.0,1.125,86.750,0.0,0.0,0.125,0.0,163840.0,0.760,0.620,1.490,1616949248.0,472301568.0,1389449216.0,13264818176.0,2118.0,330.0,1.0,0.0,46.0,0.0,17091784704.0,1193.0,1486.0
1.124,0.499,98.377,0.0,0.0,0.0,0.0,0.0,0.760,0.620,1.490,1620692992.0,472301568.0,1389539328.0,13260984320.0,2178.0,372.0,0.0,0.0,14.0,0.0,17091784704.0,618.0,951.0
0.753,0.251,98.871,0.125,0.0,0.0,0.0,909312.0,0.760,0.620,1.490,1621708800.0,472301568.0,1389854720.0,13259653120.0,2118.0,330.0,0.0,0.0,0.0,0.0,17091784704.0,413.0,787.0
22.924,5.452,71.499,0.0,0.0,0.124,0.0,2347008.0,0.760,0.620,1.490,1656979456.0,472301568.0,1402572800.0,13211664384.0,2118.0,330.0,10.0,0.0,126.0,0.0,17091784704.0,3268.0,4005.0
80.476,18.273,0.125,0.0,0.0,1.126,0.0,356352.0,1.580,0.800,1.540,1794187264.0,472301568.0,1421864960.0,13055164416.0,674548.0,10628863.0,14.0,0.0,249.0,0.0,17091784704.0,13153.0,5588.0
81.375,17.250,0.0,0.0,0.0,1.375,0.0,327680.0,1.580,0.800,1.540,1753268224.0,472301568.0,1436188672.0,13081759744.0,2808032.0,11494343.0,15.0,0.0,167.0,0.0,17091784704.0,14614.0,7413.0
82.022,16.979,0.0,0.0,0.0,0.999,0.0,311296.0,1.580,0.800,1.540,1814437888.0,472301568.0,1448497152.0,13008281600.0,2959548.0,9550597.0,14.0,0.0,133.0,0.0,17091784704.0,13442.0,7444.0
81.704,17.168,0.125,0.0,0.0,1.003,0.0,3821568.0,1.580,0.800,1.540,1848623104.0,472301568.0,1461260288.0,12961333248.0,3165128.0,11946518.0,16.0,0.0,134.0,0.0,17091784704.0,15138.0,7602.0
82.522,15.730,0.125,0.0,0.0,1.623,0.0,364544.0,1.580,0.800,1.540,1842053120.0,472301568.0,1471827968.0,12957335552.0,3009152.0,10297194.0,14.0,0.0,157.0,0.0,17091784704.0,14082.0,7738.0
82.397,16.355,0.0,0.0,0.0,1.248,0.0,389120.0,2.650,1.030,1.610,1896697856.0,472301568.0,1487278080.0,12887240704.0,2366372.0,10159135.0,16.0,0.0,147.0,0.0,17091784704.0,13445.0,6793.0
87.077,11.794,0.0,0.0,0.0,1.129,0.0,401408.0,2.650,1.030,1.610,1805688832.0,472301568.0,1495789568.0,12969738240.0,2906220.0,9150190.0,15.0,0.0,108.0,0.0,17091784704.0,12911.0,7262.0
85.019,12.984,0.499,0.0,0.0,1.498,0.0,434176.0,2.650,1.030,1.610,1893531648.0,472301568.0,1503440896.0,12874244096.0,4020609.0,8533810.0,15.0,0.0,117.0,0.0,17091784704.0,13128.0,8542.0
86.125,12.750,0.0,0.0,0.0,1.125,0.0,3141632.0,2.650,1.030,1.610,1901277184.0,472301568.0,1512099840.0,12857839616.0,2997064.0,11548440.0,12.0,0.0,115.0,0.0,17091784704.0,14857.0,7430.0
86.875,9.750,2.125,0.0,0.0,1.250,0.0,446464.0,2.650,1.030,1.610,1796313088.0,472301568.0,1514971136.0,12959932416.0,3220390.0,9190764.0,12.0,0.0,160.0,0.0,17091784704.0,13493.0,7631.0
87.985,11.014,0.0,0.0,0.0,1.001,0.0,454656.0,3.160,1.170,1.650,1842528256.0,472301568.0,1522200576.0,12906487808.0,3522590.0,10211185.0,11.0,0.0,100.0,0.0,17091784704.0,13848.0,8003.0
