"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test-105",,,,"User:","uc"
"Cmdline:","dstat -cdlmnpsy --output avgload_3_slave105.csv",,,,"Date:","10 Mar 2014 18:23:52 CST"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"swap",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","used","free","int","csw"
5.330,0.184,94.402,0.054,0.000,0.030,21814.015,15613.733,0.030,0.330,0.730,367599616.0,38957056.0,300052480.0,16012894208.0,0.0,0.0,0.0,0.0,2.012,0.0,17069838336.0,427.382,405.578
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.030,0.330,0.730,367599616.0,38957056.0,300052480.0,16012894208.0,366.0,1362.0,0.0,0.0,0.0,0.0,17069838336.0,39.0,64.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.030,0.330,0.730,367607808.0,38957056.0,300052480.0,16012886016.0,366.0,530.0,0.0,0.0,0.0,0.0,17069838336.0,27.0,42.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.030,0.330,0.730,367607808.0,38957056.0,300052480.0,16012886016.0,739.0,736.0,0.0,0.0,0.0,0.0,17069838336.0,45.0,70.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.030,0.320,0.730,367857664.0,38957056.0,300056576.0,16012632064.0,366.0,530.0,0.0,0.0,0.0,0.0,17069838336.0,29.0,38.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.030,0.320,0.730,367857664.0,38957056.0,300056576.0,16012632064.0,498.0,886.0,0.0,0.0,2.0,0.0,17069838336.0,194.0,175.0
0.125,0.0,99.125,0.750,0.0,0.0,0.0,28672.0,0.030,0.320,0.730,367849472.0,38965248.0,300056576.0,16012632064.0,799.0,796.0,0.0,0.0,0.0,0.0,17069838336.0,42.0,60.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.030,0.320,0.730,367849472.0,38965248.0,300056576.0,16012632064.0,366.0,530.0,0.0,0.0,0.0,0.0,17069838336.0,35.0,44.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.030,0.320,0.730,367849472.0,38965248.0,300056576.0,16012632064.0,366.0,530.0,0.0,0.0,0.0,0.0,17069838336.0,28.0,36.0
0.125,0.251,99.499,0.0,0.0,0.125,0.0,0.0,0.030,0.320,0.730,367751168.0,38965248.0,302444544.0,16010342400.0,2824832.0,77066.0,0.0,0.0,0.0,0.0,17069838336.0,1090.0,1692.0
