"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","uc-Z68P-DS3",,,,"User:","uc"
"Cmdline:","dstat -cdlmnpsy --output sfs21.csv",,,,"Date:","09 Mar 2014 16:02:53 CST"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"swap",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","used","free","int","csw"
0.565,0.055,99.247,0.128,0.000,0.005,2496.197,194108.507,0.200,0.100,0.210,1192738816.0,454254592.0,8216707072.0,6879817728.0,0.0,0.0,0.0,0.0,0.325,0.0,17091784704.0,212.197,278.560
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.200,0.100,0.210,1192873984.0,454254592.0,8216707072.0,6879682560.0,480.0,1428.0,0.0,0.0,0.0,0.0,17091784704.0,118.0,195.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.180,0.100,0.210,1192873984.0,454254592.0,8216707072.0,6879682560.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,77.0,158.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.180,0.100,0.210,1192873984.0,454254592.0,8216707072.0,6879682560.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,82.0,155.0
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.180,0.100,0.210,1192996864.0,454254592.0,8216711168.0,6879555584.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,72.0,134.0
0.0,0.0,99.499,0.501,0.0,0.0,0.0,45056.0,0.180,0.100,0.210,1192996864.0,454254592.0,8216711168.0,6879555584.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,85.0,161.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.180,0.100,0.210,1192996864.0,454254592.0,8216711168.0,6879555584.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,72.0,138.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.170,0.100,0.210,1192996864.0,454254592.0,8216711168.0,6879555584.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,86.0,167.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.170,0.100,0.210,1192996864.0,454254592.0,8216711168.0,6879555584.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,76.0,142.0
1.757,0.251,97.742,0.0,0.0,0.251,0.0,0.0,0.170,0.100,0.210,1208627200.0,454254592.0,8219889664.0,6860746752.0,3211779.0,76306.0,2.0,0.0,4.0,0.0,17091784704.0,3428.0,4488.0
37.905,1.372,60.349,0.0,0.0,0.374,0.0,0.0,0.170,0.100,0.210,1262309376.0,454258688.0,8219582464.0,6807367680.0,3710588.0,839346.0,4.0,0.0,14.0,0.0,17091784704.0,6255.0,6251.0
37.875,1.250,59.875,0.500,0.0,0.500,0.0,65536.0,0.170,0.100,0.210,1263169536.0,454258688.0,8220516352.0,6805573632.0,3589968.0,973814.0,5.0,0.0,19.0,0.0,17091784704.0,6135.0,6006.0
38.125,1.750,59.750,0.0,0.0,0.375,0.0,0.0,0.390,0.150,0.230,1286754304.0,454258688.0,8219873280.0,6782631936.0,4617686.0,1072968.0,3.0,0.0,21.0,0.0,17091784704.0,7940.0,7514.0
42.178,1.126,56.446,0.0,0.0,0.250,0.0,0.0,0.390,0.150,0.230,1278717952.0,454258688.0,8220401664.0,6790139904.0,2756784.0,1075996.0,3.0,0.0,12.0,0.0,17091784704.0,5079.0,4776.0
32.707,1.629,65.163,0.0,0.0,0.501,0.0,0.0,0.390,0.150,0.230,1297219584.0,454258688.0,8220581888.0,6771458048.0,4853895.0,1381522.0,4.0,0.0,17.0,0.0,17091784704.0,7564.0,7735.0
38.903,1.995,58.603,0.0,0.0,0.499,0.0,0.0,0.390,0.150,0.230,1317793792.0,454258688.0,8220172288.0,6751293440.0,4960839.0,1261360.0,4.0,0.0,16.0,0.0,17091784704.0,9361.0,7824.0
37.375,1.375,60.375,0.500,0.0,0.375,0.0,49152.0,0.390,0.150,0.230,1372573696.0,454258688.0,8220651520.0,6696034304.0,2714392.0,716266.0,4.0,0.0,9.0,0.0,17091784704.0,6743.0,4708.0
37.641,0.627,61.355,0.0,0.0,0.376,0.0,0.0,0.600,0.190,0.240,1291034624.0,454258688.0,8219361280.0,6778863616.0,2633492.0,1253016.0,1.0,0.0,10.0,0.0,17091784704.0,7004.0,4701.0
41.125,1.0,57.500,0.0,0.0,0.375,0.0,0.0,0.600,0.190,0.240,1271287808.0,454258688.0,8218603520.0,6799368192.0,3239520.0,1388858.0,2.0,0.0,14.0,0.0,17091784704.0,7338.0,5515.0
39.552,1.741,58.085,0.0,0.0,0.622,0.0,0.0,0.600,0.190,0.240,1329975296.0,454258688.0,8220356608.0,6738927616.0,4382631.0,970164.0,4.0,0.0,13.0,0.0,17091784704.0,6829.0,7012.0
45.546,0.878,53.576,0.0,0.0,0.0,0.0,0.0,0.600,0.190,0.240,1293578240.0,454258688.0,8222453760.0,6773227520.0,1881983.0,452738.0,4.0,0.0,8.0,0.0,17091784704.0,4490.0,3524.0
