"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","uc-Z68P-DS3",,,,"User:","uc"
"Cmdline:","dstat -cdlmnpsy --output sfm2.csv",,,,"Date:","09 Mar 2014 16:02:56 CST"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"swap",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","used","free","int","csw"
9.128,0.872,89.924,0.030,0.000,0.045,19573.311,1084429.358,0.260,0.330,1.020,1607262208.0,472961024.0,1401942016.0,13261352960.0,0.0,0.0,0.0,0.0,6.094,0.0,17091784704.0,734.110,766.394
1.128,0.627,98.246,0.0,0.0,0.0,0.0,0.0,0.260,0.330,1.020,1608269824.0,472961024.0,1401942016.0,13260345344.0,830.0,66.0,0.0,0.0,0.0,0.0,17091784704.0,547.0,964.0
0.501,0.250,99.249,0.0,0.0,0.0,0.0,0.0,0.260,0.330,1.020,1608683520.0,472961024.0,1401942016.0,13259931648.0,830.0,66.0,0.0,0.0,0.0,0.0,17091784704.0,316.0,625.0
16.355,1.748,81.898,0.0,0.0,0.0,0.0,114688.0,0.480,0.370,1.030,1615716352.0,472961024.0,1401982976.0,13252857856.0,830.0,66.0,1.0,0.0,105.0,0.0,17091784704.0,2735.0,2736.0
12.015,1.502,86.483,0.0,0.0,0.0,0.0,323584.0,0.480,0.370,1.030,1615069184.0,472961024.0,1403940864.0,13251547136.0,890.0,108.0,1.0,0.0,52.0,0.0,17091784704.0,1236.0,1526.0
0.626,0.501,98.874,0.0,0.0,0.0,0.0,0.0,0.480,0.370,1.030,1618124800.0,472961024.0,1403936768.0,13248495616.0,830.0,66.0,0.0,0.0,8.0,0.0,17091784704.0,543.0,876.0
0.626,0.250,99.124,0.0,0.0,0.0,0.0,0.0,0.480,0.370,1.030,1618632704.0,472961024.0,1403973632.0,13247950848.0,830.0,66.0,0.0,0.0,0.0,0.0,17091784704.0,353.0,694.0
23.125,5.375,71.500,0.0,0.0,0.0,0.0,2347008.0,0.480,0.370,1.030,1662795776.0,472961024.0,1416220672.0,13191540736.0,830.0,66.0,13.0,0.0,133.0,0.0,17091784704.0,3405.0,4102.0
84.731,13.392,1.502,0.0,0.0,0.375,0.0,114688.0,1.320,0.550,1.080,1719287808.0,472961024.0,1428541440.0,13122727936.0,581380.0,4342735.0,9.0,0.0,208.0,0.0,17091784704.0,7285.0,4085.0
87.750,8.750,3.0,0.125,0.0,0.375,0.0,3411968.0,1.320,0.550,1.080,1826967552.0,472961024.0,1435557888.0,13008031744.0,1269628.0,4484098.0,11.0,0.0,73.0,0.0,17091784704.0,8128.0,4496.0
88.235,11.014,0.125,0.0,0.0,0.626,0.0,245760.0,1.320,0.550,1.080,1818456064.0,472961024.0,1440940032.0,13011161088.0,952256.0,4622926.0,12.0,0.0,82.0,0.0,17091784704.0,7919.0,4094.0
89.862,9.136,0.751,0.0,0.0,0.250,0.0,167936.0,1.320,0.550,1.080,1883234304.0,472961024.0,1448173568.0,12939149312.0,1121854.0,3565336.0,10.0,0.0,72.0,0.0,17091784704.0,6503.0,4004.0
89.388,9.613,0.375,0.0,0.0,0.624,0.0,233472.0,1.320,0.550,1.080,1814618112.0,472961024.0,1453637632.0,13002301440.0,1460848.0,4161310.0,9.0,0.0,84.0,0.0,17091784704.0,7768.0,4652.0
87.578,11.543,0.251,0.0,0.0,0.627,0.0,196608.0,2.100,0.720,1.140,1833099264.0,472961024.0,1460703232.0,12976754688.0,1264886.0,5130867.0,10.0,0.0,99.0,0.0,17091784704.0,8415.0,4552.0
90.113,7.259,1.752,0.0,0.0,0.876,0.0,2379776.0,2.100,0.720,1.140,1857146880.0,472965120.0,1467228160.0,12946178048.0,748314.0,4106187.0,9.0,0.0,52.0,0.0,17091784704.0,7162.0,3530.0
