"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","uc-To-be-filled-by-O-E-M",,,,"User:","uc"
"Cmdline:","dstat -cdlmnpsy --output him3.csv",,,,"Date:","09 Mar 2014 23:30:24 CST"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"swap",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","used","free","int","csw"
1.628,0.098,98.215,0.053,0.0,0.005,11373.977,112301.380,0.010,1.490,2.350,803028992.0,386473984.0,4657106944.0,10872893440.0,0.0,0.0,0.0,0.0,0.902,0.0,17069838336.0,106.186,98.626
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.010,1.470,2.330,803037184.0,386473984.0,4657106944.0,10872885248.0,366.0,1362.0,0.0,0.0,0.0,0.0,17069838336.0,69.0,79.0
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.010,1.470,2.330,803037184.0,386473984.0,4657106944.0,10872885248.0,366.0,530.0,0.0,0.0,0.0,0.0,17069838336.0,22.0,30.0
10.526,1.003,88.471,0.0,0.0,0.0,0.0,118784.0,0.010,1.470,2.330,826642432.0,386473984.0,4657049600.0,10849337344.0,546.0,644.0,3.0,0.0,100.0,0.0,17069838336.0,1962.0,1706.0
13.125,1.125,85.750,0.0,0.0,0.0,0.0,0.0,0.010,1.470,2.330,799821824.0,386473984.0,4492435456.0,11040772096.0,432.0,644.0,1.0,0.0,5.0,0.0,17069838336.0,748.0,690.0
4.380,1.001,94.618,0.0,0.0,0.0,0.0,184320.0,0.010,1.470,2.330,800354304.0,386478080.0,4482363392.0,11050307584.0,366.0,530.0,0.0,0.0,60.0,0.0,17069838336.0,916.0,1001.0
0.0,0.125,98.750,1.125,0.0,0.0,0.0,3702784.0,0.010,1.440,2.320,800591872.0,386494464.0,4482338816.0,11050078208.0,426.0,590.0,0.0,0.0,0.0,0.0,17069838336.0,59.0,84.0
11.779,1.253,86.967,0.0,0.0,0.0,0.0,2326528.0,0.010,1.440,2.320,819367936.0,386506752.0,4492652544.0,11020976128.0,366.0,530.0,1.0,0.0,54.0,0.0,17069838336.0,2206.0,2055.0
51.690,14.894,33.292,0.0,0.0,0.125,0.0,372736.0,0.010,1.440,2.320,944754688.0,386506752.0,4496781312.0,10891460608.0,136576.0,5786029.0,16.0,0.0,177.0,0.0,17069838336.0,3371.0,2386.0
86.750,12.875,0.0,0.0,0.0,0.375,0.0,462848.0,0.010,1.440,2.320,1071398912.0,386506752.0,4511477760.0,10750119936.0,1408738.0,7392921.0,13.0,0.0,127.0,0.0,17069838336.0,4100.0,2999.0
84.355,5.131,10.263,0.0,0.0,0.250,0.0,262144.0,0.010,1.440,2.320,1059651584.0,386506752.0,4511965184.0,10761379840.0,1230720.0,3756837.0,8.0,0.0,48.0,0.0,17069838336.0,3470.0,2527.0
70.0,1.875,27.750,0.0,0.0,0.375,0.0,221184.0,0.730,1.570,2.360,1079668736.0,386514944.0,4505272320.0,10748047360.0,2607296.0,3700796.0,7.0,1.0,14.0,0.0,17069838336.0,3400.0,2962.0
77.722,1.752,20.275,0.250,0.0,0.0,0.0,2777088.0,0.730,1.570,2.360,1058729984.0,386519040.0,4499660800.0,10774593536.0,1822430.0,1467834.0,4.0,0.0,3.0,0.0,17069838336.0,2813.0,2252.0
37.750,1.125,60.750,0.0,0.0,0.375,0.0,122880.0,0.730,1.570,2.360,814911488.0,386519040.0,4495343616.0,11022729216.0,674284.0,4949584.0,0.0,0.0,7.0,0.0,17069838336.0,3137.0,1583.0
0.125,0.375,99.499,0.0,0.0,0.0,0.0,24576.0,0.730,1.570,2.360,811225088.0,386519040.0,4494073856.0,11027685376.0,1426770.0,26996.0,0.0,0.0,0.0,0.0,17069838336.0,844.0,1166.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.730,1.570,2.360,810688512.0,386519040.0,4494352384.0,11027943424.0,366.0,530.0,0.0,0.0,0.0,0.0,17069838336.0,96.0,86.0
4.637,0.627,94.737,0.0,0.0,0.0,0.0,8192.0,0.670,1.540,2.340,912482304.0,386519040.0,4446408704.0,10974093312.0,1430000.0,21254.0,1.0,0.0,5.0,0.0,17069838336.0,717.0,941.0
12.0,0.500,86.750,0.750,0.0,0.0,0.0,1085440.0,0.670,1.540,2.340,955785216.0,386527232.0,4464418816.0,10912772096.0,426.0,590.0,1.0,0.0,0.0,0.0,17069838336.0,293.0,216.0
12.360,0.250,87.391,0.0,0.0,0.0,0.0,0.0,0.670,1.540,2.340,956768256.0,386527232.0,4490821632.0,10885386240.0,366.0,530.0,1.0,0.0,0.0,0.0,17069838336.0,289.0,206.0
4.391,3.388,87.578,4.642,0.0,0.0,0.0,88182784.0,0.670,1.540,2.340,789790720.0,386531328.0,4497104896.0,11046076416.0,366.0,530.0,0.0,1.0,46.0,0.0,17069838336.0,979.0,895.0
10.013,1.126,87.484,1.377,0.0,0.0,0.0,110608384.0,0.670,1.540,2.340,883142656.0,386531328.0,4497088512.0,10952740864.0,366.0,530.0,1.0,0.0,37.0,0.0,17069838336.0,1273.0,1024.0
12.250,0.250,87.500,0.0,0.0,0.0,0.0,0.0,0.620,1.520,2.330,899207168.0,386531328.0,4497092608.0,10936672256.0,366.0,530.0,1.0,0.0,0.0,0.0,17069838336.0,426.0,297.0
12.265,0.250,86.358,1.126,0.0,0.0,0.0,1789952.0,0.620,1.520,2.330,914808832.0,386543616.0,4497080320.0,10921070592.0,366.0,530.0,1.0,0.0,0.0,0.0,17069838336.0,305.0,226.0
6.541,2.767,85.157,5.535,0.0,0.0,0.0,140398592.0,0.620,1.520,2.330,929828864.0,386547712.0,4486893568.0,10916233216.0,366.0,530.0,1.0,0.0,60.0,0.0,17069838336.0,899.0,863.0
10.737,1.873,87.391,0.0,0.0,0.0,0.0,52318208.0,0.620,1.520,2.330,1348288512.0,386547712.0,4486881280.0,10497785856.0,366.0,530.0,1.0,0.0,0.0,0.0,17069838336.0,453.0,244.0
12.235,0.375,87.391,0.0,0.0,0.0,0.0,0.0,0.620,1.520,2.330,1450754048.0,386547712.0,4486967296.0,10395234304.0,366.0,530.0,1.0,0.0,0.0,0.0,17069838336.0,282.0,202.0
9.900,2.506,87.594,0.0,0.0,0.0,0.0,0.0,0.650,1.510,2.320,2140901376.0,386547712.0,4486791168.0,9705263104.0,366.0,530.0,1.0,0.0,0.0,0.0,17069838336.0,281.0,203.0
