"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test-100",,,,"User:","uc"
"Cmdline:","dstat -cdlmnpsy --output xufull_3_slave100.csv",,,,"Date:","10 Mar 2014 20:06:57 CST"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"swap",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","used","free","int","csw"
7.035,0.261,92.567,0.085,0.000,0.051,16939.193,21758.361,0.300,0.150,0.080,400068608.0,86634496.0,287166464.0,15969648640.0,0.0,0.0,0.0,0.0,2.196,0.0,17091784704.0,1061.303,891.629
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.300,0.150,0.080,400203776.0,86634496.0,287166464.0,15969513472.0,366.0,1362.0,0.0,0.0,0.0,0.0,17091784704.0,56.0,104.0
0.0,0.0,99.250,0.750,0.0,0.0,0.0,45056.0,0.300,0.150,0.080,400310272.0,86642688.0,287170560.0,15969394688.0,558.0,912.0,0.0,0.0,0.0,0.0,17091784704.0,45.0,76.0
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.280,0.150,0.080,400310272.0,86642688.0,287170560.0,15969394688.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,24.0,47.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.280,0.150,0.080,400310272.0,86642688.0,287170560.0,15969394688.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,24.0,46.0
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.280,0.150,0.080,400310272.0,86642688.0,287170560.0,15969394688.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,35.0,63.0
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.280,0.150,0.080,400310272.0,86642688.0,287170560.0,15969394688.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,48.0,72.0
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.280,0.150,0.080,400310272.0,86642688.0,287170560.0,15969394688.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,30.0,57.0
0.0,0.0,99.499,0.501,0.0,0.0,0.0,28672.0,0.260,0.150,0.080,400310272.0,86650880.0,287162368.0,15969394688.0,426.0,572.0,0.0,0.0,0.0,0.0,17091784704.0,29.0,52.0
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.260,0.150,0.080,400306176.0,86650880.0,287166464.0,15969394688.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,32.0,57.0
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.260,0.150,0.080,400306176.0,86650880.0,287166464.0,15969394688.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,30.0,54.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.260,0.150,0.080,400306176.0,86650880.0,287166464.0,15969394688.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,32.0,65.0
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.260,0.150,0.080,400302080.0,86650880.0,287170560.0,15969394688.0,558.0,912.0,0.0,0.0,0.0,0.0,17091784704.0,27.0,54.0
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.240,0.140,0.080,400302080.0,86650880.0,287170560.0,15969394688.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,25.0,48.0
0.0,0.0,99.375,0.625,0.0,0.0,0.0,12288.0,0.240,0.140,0.080,400297984.0,86659072.0,287166464.0,15969394688.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,43.0,76.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.240,0.140,0.080,400297984.0,86659072.0,287166464.0,15969394688.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,23.0,52.0
0.125,0.125,99.751,0.0,0.0,0.0,0.0,0.0,0.240,0.140,0.080,400293888.0,86659072.0,287170560.0,15969394688.0,366.0,530.0,0.0,0.0,0.0,0.0,17091784704.0,24.0,57.0
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.240,0.140,0.080,400105472.0,86659072.0,288407552.0,15968346112.0,1336334.0,33406.0,0.0,0.0,0.0,0.0,17091784704.0,1315.0,1822.0
26.342,0.999,72.409,0.0,0.0,0.250,0.0,0.0,0.460,0.190,0.100,427716608.0,86659072.0,289669120.0,15939473408.0,3790700.0,495412.0,3.0,0.0,14.0,0.0,17091784704.0,5155.0,5847.0
34.837,1.003,64.035,0.0,0.0,0.125,0.0,4096.0,0.460,0.190,0.100,460857344.0,86659072.0,289583104.0,15906418688.0,3682608.0,805272.0,3.0,0.0,17.0,0.0,17091784704.0,5850.0,6029.0
24.656,1.502,73.091,0.501,0.0,0.250,0.0,73728.0,0.460,0.190,0.100,472072192.0,86667264.0,289177600.0,15895601152.0,4427828.0,877076.0,4.0,0.0,14.0,0.0,17091784704.0,6408.0,6854.0
30.489,0.753,68.381,0.0,0.0,0.376,0.0,0.0,0.460,0.190,0.100,448905216.0,86667264.0,290496512.0,15917449216.0,3442984.0,1037132.0,3.0,0.0,10.0,0.0,17091784704.0,5724.0,5674.0
36.125,1.125,62.375,0.0,0.0,0.375,0.0,0.0,0.460,0.190,0.100,472047616.0,86667264.0,290025472.0,15894777856.0,4021191.0,1054664.0,5.0,0.0,14.0,0.0,17091784704.0,7252.0,6478.0
30.702,1.504,67.544,0.0,0.0,0.251,0.0,0.0,0.660,0.240,0.110,552509440.0,86667264.0,291430400.0,15812911104.0,4179270.0,732260.0,5.0,0.0,14.0,0.0,17091784704.0,6089.0,6616.0
40.824,0.749,58.177,0.0,0.0,0.250,0.0,0.0,0.660,0.240,0.110,545214464.0,86671360.0,290177024.0,15821455360.0,2148736.0,733826.0,4.0,1.0,7.0,0.0,17091784704.0,4724.0,3870.0
