"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test-105",,,,"User:","uc"
"Cmdline:","dstat -cdlmnpsy --output sfs43_distv8.csv",,,,"Date:","11 Mar 2014 17:21:42 CST"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"swap",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","used","free","int","csw"
1.692,0.063,98.217,0.019,0.000,0.009,6343.491,5195.918,0.160,0.330,0.220,448458752.0,216698880.0,478126080.0,15576219648.0,0.0,0.0,0.0,0.0,0.594,0.0,17069838336.0,148.675,143.193
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.160,0.330,0.220,448458752.0,216698880.0,478126080.0,15576219648.0,480.0,1428.0,0.0,0.0,0.0,0.0,17069838336.0,73.0,88.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.160,0.330,0.220,448581632.0,216698880.0,478130176.0,15576092672.0,366.0,530.0,0.0,0.0,0.0,0.0,17069838336.0,31.0,38.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.160,0.330,0.220,448581632.0,216698880.0,478130176.0,15576092672.0,366.0,530.0,0.0,0.0,0.0,0.0,17069838336.0,21.0,35.0
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.160,0.330,0.220,448716800.0,216698880.0,478130176.0,15575957504.0,366.0,530.0,0.0,0.0,0.0,0.0,17069838336.0,22.0,30.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.150,0.330,0.220,448716800.0,216698880.0,478130176.0,15575957504.0,366.0,530.0,0.0,0.0,0.0,0.0,17069838336.0,38.0,54.0
0.0,0.0,99.250,0.750,0.0,0.0,0.0,28672.0,0.150,0.330,0.220,448712704.0,216707072.0,478126080.0,15575957504.0,426.0,590.0,0.0,0.0,0.0,0.0,17069838336.0,36.0,47.0
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.150,0.330,0.220,448712704.0,216707072.0,478126080.0,15575957504.0,366.0,530.0,0.0,0.0,0.0,0.0,17069838336.0,22.0,32.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.150,0.330,0.220,448708608.0,216707072.0,478130176.0,15575957504.0,366.0,530.0,0.0,0.0,0.0,0.0,17069838336.0,24.0,30.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.150,0.330,0.220,448708608.0,216707072.0,478130176.0,15575957504.0,366.0,530.0,0.0,0.0,0.0,0.0,17069838336.0,27.0,38.0
0.750,0.125,99.0,0.0,0.0,0.125,0.0,0.0,0.140,0.320,0.220,457986048.0,216707072.0,479719424.0,15565090816.0,390702.0,11304.0,2.0,0.0,4.0,0.0,17069838336.0,209.0,283.0
40.0,1.375,58.500,0.0,0.0,0.125,0.0,0.0,0.140,0.320,0.220,517529600.0,216707072.0,480333824.0,15504932864.0,1240683.0,352548.0,3.0,0.0,26.0,0.0,17069838336.0,2246.0,1911.0
